text,label,label_confidence
"['retrospectively', 'compared', '2', 'methods', 'proposed', 'screen', 'ia', '1', '2', '.']",result,0.6096
"['mammals', 'birds', 'reptiles', 'mbds', 'nematodes', 'insects', 'contain', 'mbds', 'bacteria', 'lower', 'eukaryotes', 'e.g.', 'yeast', 'contain', 'mbds', 'yu', 'et', 'al', '.', '2017a', '.']",background,0.7609999999999999
"['implied', 'translational', 'impairment', 'scp160p', 'target', 'mrnas', 'scp160pdeficient', 'cells', 'consistent', 'slowgrowth', 'phenotype', 'especially', 'grown', 'media', 'supplemented', 'translation', 'elongation', 'inhibitors', '1112', '.']",background,1.0
"['despite', 'limitations', 'afm', 'turned', 'useful', 'practice', 'example', 'helping', 'refine', 'kc', 'models', 'given', 'task', 'domains', '1181923', 'current', 'paper', '.']",method,0.7528
"[' ', '2001', 'conducted', 'establishment', 'highly', 'active', 'antiretroviral', 'therapy', 'haart', 'standard', 'care', 'additional', 'studies', 'baigis', 'et', 'al', '.', '2002', 'lox', 'et', 'al', '.', '1996', 'macarthur', 'et', 'al', '.', '1993', 'perna', 'et', 'al', '.', '1999', 'stringer', 'berezovskaya', 'obrien', 'beck', ' ', 'casaburi', '1998', 'terry', 'et', 'al', '.', '2006', 'including', 'subjects', 'type', 'antiretroviral', 'therapy', '.']",background,0.7642
"['consecutive', 'sections', 'measurements', 'gcl', 'width', 'performed', '25', 'μm', 'intervals', 'haas', 'et', 'al', '.', '2002', 'houser', '1990', 'axiovision', 'software', 'carl', 'zeiss', 'ag', 'oberkochen', 'germany', '.']",method,0.7397
"['routing', 'schemes', 'surveyed', '16', 'adopt', 'planar', 'graph', '24', 'derived', 'unit', 'disk', 'graph', 'udg', 'network', 'topologies', 'gpsr', '3', 'gfg', '17', 'compass', 'routing', 'ii', '18', 'afr', '19', 'goafr', '20', 'goafr', '21', 'goafr', '16', 'gpvfr', '22', '.']",background,1.0
"['bcatenin', 'normally', 'associates', 'ecadherin', 'acatenin', 'participates', 'regulation', 'celltocell', 'adhesion', 'vleminckx', 'kemler', '1999', 'miyoshi', 'takai', '2005', '.']",background,1.0
"[' ', '1983', 'downstream', 'substrates', 'including', 'nmda', 'receptors', 'nmdars', 'ampareceptors', 'ampars', 'yoshimura', 'et', 'al', '.', '2000', '.']",background,1.0
"['delphi', 'method', 'iterative', 'anonymous', 'datadriven', 'survey', 'method', 'facilitates', 'expertgroup', 'consensus', 'building.22', 'defining', 'characteristics', 'delphi', 'method', 'upheld', 'process', 'anonymity', 'iteration', 'controlled', 'feedback', 'statistical', 'group', 'response', '.']",method,1.0
"['results', 'consistent', 'liong', 'shah', 'reported', 'decreased', 'fecal', 'escherichia', 'coli', 'counts', 'result', 'probiotic', 'feeding', 'rats', '46', '.']",result,0.8766060452990057
"['present', 'study', 'proven', 'suitable', 'extraction', 'resveratrol', 'transgenic', 'plants', 'szankowski', 'et', 'al', '.', '2003', 'zhu', 'et', 'al', '.', '2004', 'ruhmann', 'et', 'al', '.', '2006', 'resveratrol', 'found', 'methanol', 'acetone', 'extracts', 'strawberry', 'aharoni', 'et', 'al', '.', '2002']",background,0.7202
"['described', 'prevalence', 'asd', 'england', '410', '000', 'children', 'aged', '810', 'years', 'lotter', '1966', '.']",background,1.0
"['duration', 'phase', 'estimated', 'averaged', 'response', 'profile', 'time', 'marked', 'inflection', 'point', '_', 'vo2', '_', 'v', 'co2', '_', 'v', 'e', 'response', 'change', 'end', 'tidal', 'oxygen', 'end', 'tidal', 'carbon', 'dioxide', 'r', 'baseline', 'values', 'whipp', 'et', 'al', '.', '1982', '.']",method,0.7492
"['past', 'emails', 'econsultations', 'requests', 'medical', 'advice', 'internet', 'manually', 'analyzed', 'quantitative', 'qualitative', 'methods', '16', '.']",method,0.7578
"['documented', 'children', 'adolescents', 'epilepsy', 'experience', 'emotional', 'behavioural', 'problems', 'healthy', 'controls', 'chronic', 'conditions', '926', '.']",background,1.0
"['investigators', 'different', 'experimental', 'models', 'animals', 'anesthetic', 'agents', 'experienced', 'similar', 'difficulty', 'stabilizing', 'circulatory', 'volume', 'crystalloid', 'solution', 'saline', 'ringer', 'solution', 'replace', 'blood', 'lost', '8', '12', '40', '41', '44', '55', '.']",method,0.6069
"['subsequent', 'studies', 'yoshida', 'et', 'al', '.', '2004b', 'ishii', 'et', 'al', '.', '2004', 'confirmed', 'reversibility', '26dihydroxybenzoate', 'decarboxylase', 'rhizobium', 'sp', '.', 'strain', 'mtp10005', 'r.radiobacter', 'wu0108', 'respectively', '.']",result,1.0
"['hb', 'cell', 'lines', 'huh6', 'japanese', 'collection', 'research', 'bioresources', 'jcrb', 'osaka', 'japan', 'hept1', '41', 'hept3', '7', 'hepg2', '42', 'hepatocellular', 'carcinoma', 'hcc', 'cell', 'line', 'huh7', 'jcrb', '.']",method,0.8766060452990057
"['subpopulation', 'da', 'neurons', 'locate', 'laterodorsal', 'ventral', 'tegmental', 'area', 'vta', 'referred', 'medial', 'central', 'vta', 'valenti', 'et', 'al', '.', '2012', 'lammel', 'et', 'al', '.', '2012', 'shortterm', 'stress', 'different', 'chronic', 'stressors', 'e.g.', 'repeated', 'intermittent', 'stress']",background,1.0
"['2007', 'focus', 'slow', 'eeg', 'oscillations', 'observed', 'deeper', 'levels', 'desfluraneinduced', 'general', 'anesthesia', 'liley', 'bojak', '2005', 'model', 'proconvulsive', 'properties', 'volatile', 'anesthetic', 'agents', 'modeling', 'efforts', 'aim', 'understanding', 'dynamical', 'mechanisms', 'underlying', 'biphasic', 'responses', 'bojak', 'liley', '2005', 'hutt', 'longtin', '2010', 'steynross', 'et', 'al', '.', '1999', '.']",background,0.7458
"['fact', 'decrease', 'ros', 'production', 'as30d', 'cells', 'potent', 'uncoupler', 'cccp', 'presence', 'absence', 'arachidonic', 'acid', 'described', 'previous', 'publication', 'dymkowska', 'et', 'al', '.', '2006', '.']",background,0.7146
"['wine', 'polyphenols', 'reduce', 'susceptibility', 'ldl', 'oxidation', 'counteracting', 'key', 'mechanism', 'atherosclerosis', '13', '.']",background,1.0
"['concentrations', 'protein', 'expression', 'cx43', 'reduced', '80', '72', 'h', '21', 'protein', 'expression', 'tph1', 'reduced', '90', '72', 'h.']",background,1.0
"['gasphase', 'smoke', 'contains', 'similar', 'concentrations', 'gases', 'free', 'particulates', '6', '.']",background,0.741
"['example', 'cocaine', 'affects', 'dopamine', 'da', 'norepinephrine', 'ne', 'serotonin', '5ht', 'reuptake', 'enhanced', 'monoaminergic', 'signals', 'lead', 'addictive', 'behaviors', 'ritz', 'et', 'al', '.', '1990', 'ritz', 'et', 'al', '.', '1987', '.']",background,1.0
"['reformulated', 'neurobiological', 'perspective', 'supraliminal', 'stimuli', 'induce', 'global', 'broadcasting', 'i.e.', 'long', 'distance', 'reinforcement', 'reverberation', 'loops', 'baars', '2002', 'dehaene', ' ', 'naccache', '2001', '.']",background,1.0
"['25', 'polyfunctionality', 'index', '1', 'presented', 'allows', 'favour', 'polyfunctional', 't', 'cells', 'linearly', 'q', ' ', '1', 'exponentially', 'q.']",method,0.8766060452990057
"['assessing', 'risk', 'bias', '\n ', 'critical', 'appraisal', 'studies', 'based', 'cochrane', 'risk', 'bias', 'tool', 'higgins', 'green', '2009', 'involved', 'assessing', 'adequate', 'method', 'sequence', 'generation', 'allocation', 'concealment', 'blinding', 'assessors', 'satisfactory', 'treatment', 'attrition', 'includingä']",method,0.8766060452990057
"['cell', 'patchclamp', 'recordings', 'performed', '30c', 'described', 'previously', '20', '32', '37', '42', '45', '.']",method,0.8766060452990057
"['contrast', 'antiinflammatory', 'cytokines', 'il10', 'concentrations', 'increases', 'endurance', 'exercise', 'thermoneutral', 'conditions', 'nieman', 'et', 'al', '.', '2012', 'peake', 'et', 'al', '.', '2005', '2008', 'svendsen', 'et', 'al', '.', '2014', 'increases', 'exercise', 'conducted', 'hot', 'laboratory', 'environment', 'peake', 'et', 'al', '.', '2008', '.']",background,0.7374
"['reciprocal', 'k', 'turnover', 'time', '1', 'time', 'interval', 'required', 'biosynthesis', 'ne', 'equal', 'stored', 'tissue', '.']",background,1.0
"['determining', 'factors', 'leading', 'current', 'patterns', 'biodiversity', 'loss', 'humandegraded', 'landscapes', 'important', 'order', 'assess', 'likely', 'effectiveness', 'future', 'conservation', 'efforts', 'jeanneret', 'et', 'al', '.', '2003a', 'little', 'et', 'al', '.', '2013', '.']",background,1.0
"['men', 'studies', '36', '43', 'indicated', 'obesity', 'associated', 'lower', 'crc', 'screening', 'rates', '.']",result,0.6099
"['partially', 'explained', 'fact', 'younger', 'healthier', 'patients', 'likely', 'initially', 'selected', 'tjr', '17', '.']",background,1.0
"['methods', 'identifying', 'causal', 'regulators', 'yeast', 'friedman', 'et', 'al', '.', '2000', 'peer', 'et', 'al', '.', '2001', 'segal', 'et', 'al', '.', '2003', 'zhu', 'et', 'al', '.', '2008', 'bing', 'hoeschele', '2005', 'kulp', 'jagalur', '2006', 'causal', 'mediators', 'disease', 'mice', 'schadt', 'et', 'al', '.', '2005', '.']",method,1.0
"['regard', 'tonsl', 'known', 'participate', 'repair', 'collapsed', 'stalled', 'replication', 'forks', 'duro', 'et', 'al', '.', '2010', 'oconnell', 'et', 'al', '.', '2010', 'odonnell', 'et', 'al', '.', '2010', 'piwko', 'et', 'al', '.', '2010', 'known', 'brca1', 'function', 'pathania', 'et', 'al', '.']",background,0.7266
"['realtime', 'pcr', 'wider', 'applications', 'areas', 'research', 'microbiology', 'biotechnology', 'diagnostics', 'molecular', 'medicine', 'nolan', 'et', 'al', '.', '2006', '.']",method,0.6084
"['pcr', 'amplification', 'region', 'ps36', 'p7475', 'ssr', 'markers', 'cooke', 'et', 'al', '.', '2000', 'dorrance', 'grünwald', '2009', 'schena', 'et', 'al', '.', '2008', '.']",background,0.7255
"['molecular', 'markers', 'population', 'genetic', 'analyses', 'greatly', 'facilitated', 'ability', 'assess', 'previously', 'unobtainable', 'data', 'ecological', 'evolutionary', 'dynamics', 'metazoan', 'animal', 'parasites', 'natural', 'populations', 'criscione', 'et', 'al', '.', '2005', 'de', 'meeûs', 'et', 'al', '.', '2007a', '.']",background,1.0
"['vessels', 'involved', 'ftc', 'proposed', 'worse', 'prognosis71115', '.']",background,1.0
"['vol', '.', '17', '.', '4', 'december', '2013', '\n', 'translocation', 'enzymes', 'plasma', 'membrane', 'andor', 'membrane', 'littler', 'et', 'al', '.', '2006', 'corbalángarcía', ' ', 'gómezfernández', '2010', '.']",background,1.0
"['d', 'macwhinney', 'snow', '1985', '.', 'e', 'satterthwaites', 'method', 'unequal', 'variances', '.']",method,1.0
"['8.813', 'results', 'consistent', 'reported', 'differences', 'iop', 'values', 'diurnal', 'nocturnal', 'raptors', 'considering', 'ostrichesäô', 'natural', 'diurnal', 'behavior', '.']",result,0.8766060452990057
"['initialize', 'orthogonal', 'mapping', 'adversarial', 'training', 'phase', 'like', 'conneau', 'et', 'al', '.', '2018', 'solve', 'optimization', 'problem', 'alternating', 'minimization', '.', 'approach', 'differs', 'theirs', 'bootstrapping', 'solution', 'smaller', 'problem', 'initialize', 'mapping', 'avoid', 'need', 'neural', 'network', 'initialization', 'approach', '.', 'addition', 'annealing', 'scheme', 'entropic', 'regularization', 'leads', 'smooth', 'convergence', 'little', 'sensitivity', 'initialization', '.', 'concurrently', 'work1', 'grave', 'et', 'al', '.', '2018', 'tackle', 'problem', 'unsupervised', 'word', 'embedding', 'alignment', 'similar', 'optimization', 'framework', 'proposed', 'zhang', 'et', 'al', '.', '2017b', 'combining', 'wasserstein', 'distances', 'instance', 'optimal', 'transport', 'distances', 'procrustes', 'alignment', '.']",method,0.6155
"['support', 'conclusion', 'previous', 'observation', 'relative', 'contribution', 'nanosecond', 'microsecond', 'processes', 'hoop', 'mode', 'decay', 'temperaturedependent', 'dioumaev', 'braiman', '1997a', '.']",result,0.7559999999999999
"['bd', 'initial', 'gene', 'calls', 'predicted', 'combination', 'fgenesh30', 'geneid31', 'estbased', 'genes', 'manual', 'annotation', 'initial', 'set', 'previously', 'available', 'broad', 'institute', 'website', 'httpswww.broadinstitute.organnotation', 'genomebatrachochytrium_dendrobatidismultihome.html', 'improved', '50374154', 'pairedend', 'reads', '10.1', 'tb', 'rna', 'sequenced', 'lanes', 'illumina', 'hiseq', 'vitro', 'cultures', 'supplementary', 'table', '1', '1390', 'transcripts', '800', 'kb', 'bd', 'infection', 'described', 'detail', '.']",method,0.8766060452990057
"['remaining', 'descriptive', 'data', 'collected', 'observation', 'field', 'site', 'characterization', 'previous', 'experiments', '1920', '.']",method,0.8766060452990057
"['culturally', 'dominant', 'processing', 'style', 'holistic', 'analytic', 'thinking', 'nisbett', 'et', 'al', '.', '2001', 'thinking']",background,1.0
"['pooling', 'feedforward', 'inputs', 'small', 'proportion', 'v2', 'cells', 'figure', '3', 'large', 'proportion', 'v4', 'cells', 'chen', 'et', 'al', '.', '2014', 'superficial', 'output', 'layers', 'start', 'signal', 'global', 'contour', '.']",background,0.6841
"['approach', 'lowest', 'suggested', 'thresholds', 'plimitation', 'oldest', 'site', 'tests', 'progressive', 'p', 'limitation', 'wardle', 'et', 'al', '.', '2004', '.']",background,1.0
"['report', 'results', '26', '27', 'versions', 'detector', '14', 'baseline', 'object', 'detector', '.']",method,0.8766060452990057
"['similar', 'results', 'i.e.', 'greater', 'decreases', 'observed', 'g', 'amax', 'reported', 'forest', 'species', 'monson', ' ', 'grant', '1989', 'green', ' ', 'mitchell', '1992', 'zhang', ' ', 'marshall', '1994', 'crop', 'plants', 'ismail', ' ', 'hall', '1992', '.']",result,0.8766060452990057
"['pre', 'posttest1', 'included', 'measurements', 'sreflex', 'mwave', 'hreflex', 'followed', 'mvc', '.', 'sreflex', 'testing', 'performed', '0', ' ', 'study', 'avela', 'et', 'al', '.', '1999', '.']",method,0.8766060452990057
"['clinically', 'usually', 'present', 'unilateral', 'nasal', 'obstruction', 'symptoms', 'reported', 'epistaxis', 'purulent', 'rhinorrhoea', 'postnasal', 'drip', 'snoring', 'obstructive', 'sleep', 'apnoea', 'dysphonia', 'dysphagia', '3', '12', '.']",background,0.7444
"['context', 'second', 'application', 'exemplifi', 'ed', 'studies', 'exact', 'optimization', 'diffi', 'cult', 'realworld', 'instances', '18', '11', '13', '.']",background,0.7648
"['loocv', 'training', 'set', 'entire', 'model', 'building', 'process', 'repeated', 'including', 'gene', 'selection', 'process', '.']",method,0.8766060452990057
"['amounts', 'pcr', 'cycle', 'enzymes', 'electron', 'transport', 'components', 'vary', 'parallel', 'rubisco', 'von', 'caemmerer', 'farquhar', '1981', 'makino', 'et', 'al', '.', '1983', '.']",background,0.7357
"['fulfil', 'goal', 'described', 'detail', 'section', 'th.o.m.a.s', 'bosco', 'et', 'al', '.', '2009a', 'castellino', 'et', 'al', '.', '2011', 'laghi', 'et', 'al', '.', 'press', 'semistructured', 'interview', 'investigating', 'aspects', 'tom', 'plus', 'classical', 'tom', 'test', 'strange', 'stories', 'test', 'happé', 'et']",method,1.0
"['previous', 'spm', 'studies', 'salmon', 'et', 'al', '.', '2000', 'sakamoto', 'et', 'al', '.', '2002', 'kemp', 'et', 'al', '.', '2003', 'matched', 'severity', 'dementia', 'early', 'onset', 'late', 'onset', 'groups', 'mmse', 'adascog', 'alzheimers', 'disease', 'assessment', 'scalecognitive', 'subscale', 'scores', 'reflect', 'cognitive', 'aspects', 'dementia', '.']",result,0.8766060452990057
"['5', 'mice', 'glut1haploinsufficiency', 'exhibited', 'impaired', 'motor', 'activity', 'coordination', 'microencephaly', 'frequent', 'seizures', '51', '.']",background,1.0
"['mechanism', 'implies', 'higher', 'cost', 'high', 'usage', 'resources', '2', '.']",background,0.7549
"['\n ', 'baselines', 'considered', 'experiments', 'representatives', 'parametric', 'nonparametric', 'categories', '1', 'ou', 'orsteinuhlenbeck', 'huang', 'et', 'al', '.', '2016', 'modeling', 'drift', 'term', 'orsteinuhlenbeck', 'process', 'gillespie', '1996', 'stationary', 'gaussmarkov', 'process', 'theä']",method,0.8766060452990057
"['similar', 'idea', 'concept', 'course', 'career', 'fitting', 'individuals', 'values', 'expectations', 'richardson', ' ', 'watt', '2005', 'useful', 'framework', 'considering', 'decisions', 'pursue', 'teacher', 'education', 'despite', 'negative', 'comments', 'experiences', '.']",method,0.7677
"['accordance', 'results', 'studies', 'demonstrated', 'increased', 'serum', 'levels', 'stnfαr1', 'patients', 'chronic', 'liver', 'disease', 'jorge', 'et', 'al', '.', '2004', 'liver', 'cirrhosis', 'von', 'baehr', 'et', 'al', '.']",result,0.8766060452990057
"['addition', 'p16', 'overexpression', 'associated', 'tumor', 'progression', 'poor', 'prognosis', 'ovarian', '51', 'breast', 'cancers', '36', '.']",background,1.0
"['notice', 'pca', 'seen', 'basis', 'multivariate', 'data', 'analysis', 'methods', 'pls', 'mcintosh', 'et', 'al', '.', '1996', 'lobaugh', 'et', 'al', '.', '2001', 'restricted', 'brainbehavior', 'covariate', 'matrix', '.']",method,0.7236
"['antigens', 'including', 'cd163', 'cd204', 'known', 'markers', 'm2', 'macrophages', 'studies', 'described', 'macrophage', 'activation', 'phenotypes', 'm1', 'm2', 'human', 'cancer', 'tissues', '3940', '.']",background,0.7677
"['pcrtargeted', 'mutagenesis', 'replace', 'precisely', 'cmdabcdef', 'sav40984103', 'genes', 'antibiotic', 'resistant', 'gene', 'remove', 'marker', 'leaving', '81bp', 'scar', 'sequence', 'necessary', '20', '.']",method,0.8766060452990057
"['secondly', 'results', 'provide', 'quantitative', 'evidence', 'difficulty', 'conveying', 'privacy', 'related', 'functions', 'policies', 'users', 'earlier', 'research', 'shown', 'users', 'read', 'policies', '17', '19', 'able', 'comprehend', '15', '19', '.']",result,1.0
"['results', 'similar', 'previous', 'report', '3', 'suggest', 'mirrorimage', 'allodynia', 'successfully', 'induced', 'degree', 'mirrorimage', 'allodynia', 'significantly', 'smaller', 'primary', 'ipsilateral', 'allodynia', 'reported', 'previously', 'rats', '15', '.']",result,0.7355
"['human', 'leukemia', 'cell', 'lines', 'hl60', '38', 'rpmi8226', '39', 'purchased', 'ds', 'pharma', 'biomedical', 'osaka', 'japan', 'cultured', 'rpmi', '1640', 'medium', 'invitrogen', 'california', 'containing', '10', 'fetal', 'bovine', 'serum', '1', 'penicillinstreptomycin', 'mixture', 'sigma', '37uc', '5', 'co2', 'humidified', 'incubator', 'passaged', 'days', '.']",method,1.0
"['respect', 'contradicting', 'results', 'studies', 'licausi', 'et', 'al', '.', '2011', 'weits', 'et', 'al', '.', '2014', 'propose', 'air', 'humidity', 'recovery', '\n', 'period', 'crucial', 'factor', 'length', 'survival', 'submergence', 'darkness', 'shown', 'treatment', 'different', 'genotypes']",result,1.0
"['receptors', 'virtually', 'type', 'shown', 'stimulate', 'production', 'phosphoinositides', 'phosphatidylinositol345trisphosphate', 'ptdins345p3', 'ptdins34p2', 'auger', 'et', 'al', '.', '1989', 'serunian', 'et', 'al', '.', '1991', 'gold', 'aebersold', '1994', 'gold', 'et', 'al', '.', '1994', 'okada', 'et', 'al', '.', '1996', '.']",method,0.7913
"['concentration', 'katanin', 'mitotic', 'spindle', 'poles', 'mcnally', 'thomas', '1998', 'specific', 'activation', 'katanins', 'activity', 'mphase', 'xenopus', 'extracts', 'vale', '1991', 'mcnally', 'thomas', '1998', 'suggest', 'katanin', 'sever', 'microtubules', 'centrosomal', 'attachments', 'mitosis', 'nonneuronal', 'cells', '.']",background,0.7515
"['timevarying', 'discretetime', 'wavelet', 'transform', 'literature', 'papers', 'related', 'topic', 'studying', 'changes', 'different', 'filter', 'banks', '101112', '.']",background,0.6262
"['unique', 'hydrogen', 'bonding', 'pattern', 'small', 'variation', 'derived', 'geometrical', 'restraints', 'provide', 'foundation', 'previous', 'assignment', 'algorithms', 'use', 'hydrogen', 'bond', 'dsspdictionary', 'secondary', 'structure', 'proteins', '4', 'stride', '5', 'secstr', '6', 'sst', '7', 'geometrical', 'restraint', 'inputs', '.']",background,0.7577
"['cases', 'safran', 'et', 'al', '.', '2005', 'finnegan', 'et', 'al', '.', '2008', '\n', 'possible', 'correspondence', 'topographic', 'properties', 'climate', '.']",background,0.6131
"['mitral', 'regurgitation', 'secondary', 'congestive', 'heart', 'failure', 'unique', 'pattern', 'flow', 'mitral', 'valve', 'systole', 'consists', 'early', 'systolic', 'accentuation', 'mitral', 'regurgitant', 'flow', 'lesser', 'flow', 'twothirds', 'systole', '15', '.']",background,0.7473
"['feature', 'included', 'making', 'use', 'automatic', 'event', 'coreference', 'system', 'chen', 'et', 'al', '.', '2011', '.']",method,0.8766060452990057
"['section', 'present', 'detailed', 'evaluation', 'gsp', 'asfalt', 'mechanisms', 'sensor', 'network', 'simulation', 'tool', 'jsim', '16', 'compare', 'performance', 'signaturebased', 'scheme', 'proposed', 'fang', 'et', 'al', '.']",method,0.6129
"['cma', 'yields', 'significant', 'rates', 'pathogenic', 'potentially', 'pathogenic', 'vous', 'results', '21120', 'clinical', 'utility', 'casebycase', 'clinical', 'management', 'individuals', 'individually', 'rare', 'disorders', '2334', '.']",background,0.7379
"['1991', 'allozymes', 'jaaska', '1980', '1981', 'dudnikov', '2000', 'dudnikov', 'kawahara', '2006', 'aflp', 'saeidi', 'et', 'al', '.', '2008', 'mizuno', 'et', 'al', '.', '2010', 'ssr', 'pestsova', 'et', 'al', '.']",background,0.7273
"['reanalyses', 'data', 'large', 'adverse', 'event', 'studies', 'ages', 'described', 'earlier', '23', '24', '.']",method,0.8766060452990057
"['choose', 'hierarchical', 'parameter', 'priors', 'following', 'smith', 'kohn', '15', 'nott', 'green', '14', 'taking', 'prior', 'βγ', 'given', 'γ', 'σ', '2', 'normal']",method,0.7490000000000001
"['gabab1', 'subunit', 'predominantly', 'expressed', 'cns', 'isoforms', '\n', 'gabab1a', 'gabab1b', 'kaupmann', 'et', 'al', '.', '1998a', '.']",background,0.7435
"['äendosperm', 'harvested', '18', 'd', 'pollination', 'stored', '808c', 'cut', 'small', 'pieces', 'treated', '2', 'wv', 'formaldehyde', 'icecold', 'pbs', 'buffer', '4', 'h.', 'crosslinking', 'quenched', 'addition', '2', 'm', 'glycine', '1', 'h.', 'total', 'proteins', 'extracted', 'described', 'boehlein', 'et', 'al', '.', '2005', '.']",method,0.8766060452990057
"['temporal', 'trends', 'agespecific', 'rates', 'plotted', 'semilog', 'scale', 'y', 'xaxis', 'ratio', '1', 'log', 'cycle40', 'years', 'angle', '10', 'portrayed', 'change', '1', 'year.22', 'aggregated', 'data', 'years', 'derive', 'stable', 'rate', 'estimates', '.']",method,0.8766060452990057
"['fumaroxidans', 'built', 'kegg', '43', 's6', 'dataset', 's7', 'dataset', 'raven', 'toolbox', '42', 'uses', 'protein', 'homology', 'identify', 'kegg', 'orthology', 'ko', 'd', 'gene', 'genome', '.']",method,0.8766060452990057
"['hypothesised', 'scores', 'instruments', 'significantly', 'worse', 'women', 'incontinence', 'episodes', '18', 'perceive', 'treatment', 'benefit']",background,0.7628
"['divergence', 'chicken', 'mammalian', 'lineage', 'acquired', 'additional', '50', 'noncoding', 'exons', 'lack', '\n', 'sequence', 'similarity', 'exon', '1c', '.', 'exon', '1a', 'derived', 'line', 'element', 'sequence', 'drews', 'et', 'al', '.', '2005', '.']",background,1.0
"['ability', 'predict', 'great', 'plains', 'droughts', 'climate', 'models', 'basis', 'information', 'settled', 'models', 'differing', 'ability', 'simulate', 'droughts', 'range', 'causes', 'mccrary', 'randall', '2010', '.']",background,1.0
"['demonstrated', 'vitro', 'ex', 'vivo', 'studies', 'atp1a1', 'mutants', 'showed', 'loss', 'pump', 'activity', 'strongly', 'reduced', 'affinity', 'potassium', 'causing', 'inappropriate', 'depolarization', 'cells', 'beuschlein', 'et', 'al', '.', '2013', '.']",background,0.7446
"['upper', 'beni', 'basin', 'reaches', 'maximum', 'steepness', 'concavity', 'values', 'result', 'erosional', 'unloading', '.', '20', 'kmlong', 'spatial', 'scale', 'safran', 'et', 'al', '.', '2005', 'blodgett', 'isacks', '2007', '.']",background,1.0
"['value', 'voxels', 'belonging', 'ros', 'estimated', 'second', 'step', 'constrained', 'algebraic', 'reconstruction', 'technique', 'art', 'implemented', 'different', 'resolution', '4', '.']",method,0.8766060452990057
"['contrast', 'study', 'steynross', 'et', 'al', '.', '1999', 'bojak', 'liley', '2005', 'hutt', 'longtin', '2010', 'observe', 'increased', 'eeg', 'frequencies', '.']",result,0.7394
"['2007', 'indicating', 'lower', 'dopamine', 'release', 'nacc', 'lower', 'behavioral', 'response', 'psychostimulants', 'dba', 'c57mice', 'zocchi', 'et', 'al', '.', '1998', 'ventura', 'et', 'al', '.', '2004a', 'b', 'orsini', 'et', 'al', '.', '2005', '.']",background,1.0
"['difficulties', 'grow', 'exponentially', 'coexisting', 'pathologies', 'treatments', 'increase.17', 'reported', 'adherence', 'different', 'clinical', 'populations', 'aging', 'change', 'neuropsychological', 'functioning', '.']",background,1.0
"['sgl', 'gene', 'shown', 'expressed', 'differentially', 'development', 'binari', 'et', 'al', '.', '1997', 'haerry', 'et', 'al', '.', '1997', '.']",background,1.0
"['3', 'exist', 'modes', 'determinisms', 'outside', 'scope', 'paper', 'refer', '13', 'details']",background,0.7466
"['pascalis', 'et', 'al', '.', '2005', 'showed', 'exposure', 'maintain', 'infants', 'discrimination', 'monkey', 'faces', 'recent', 'research', 'examined', 'type', 'exposure', 'promotes', 'infants', 'continued', 'discrimination', 'monkey', 'faces', '.']",result,0.7390000000000001
"['imbalance', 'oxidants', 'antioxidants', 'increased', 'chemical', 'reaction', 'insufficient', 'antioxidant', 'defence', 'system', 'results', 'oxidative', 'stress', '4', '.']",background,1.0
"['long', 'regarded', 'attitudes', 'aap', 'beneficiaries', 'nonbeneficiaries', 'related', 'ultimately', 'separable', 'evidence', 'supports', 'attitudes', 'ingroup', 'outgroup', 'independent', 'effects', 'individuals', 'reactions', 'aaps', 'harrison', 'et', 'al', '.', '2006', 'lowery', 'et', 'al', '.', '2006', '.']",result,1.0
"['clinical', 'laboratory', 'findings', 'infection', 'tuberculosis', 'proteinlosing', 'enteropathy', 'regional', 'ileitis', 'cirrhosis', 'sarcoidosis', 'amyloidosis', 'thrombosis', 'superior', 'vena', 'cava', 'heart', 'failure', 'nephrotic', 'syndrome', 'behcets', 'disease', 'malignancy', 'history', 'surgery', 'traumatic', 'etiology', 'chylous', 'ascites', 'chylothorax', '2', '3', '.']",background,1.0
"['continued', 'debate', 'role', 'pae', '666869', 'proven', 'useful', 'important', 'tool', 'identifying', 'aoes', '58707172', '.']",method,0.8766060452990057
"['sourcerelay', 'distance', 'relaydestination', 'distance', 'normalized', 'unit', 'value', '16', 'relayeavesdropper', 'distance', 'dre', 'set', '1', '.']",background,1.0
"['agent', 'reported', 'reduce', 'risk', 'cardiac', 'mortality', '4', 'anesthetic', 'sparing', 'effect', '57', '.']",background,1.0
"['6', ' ', 'middle', 'range', 'findings', 'previous', 'studies', '358', 'massie', 'holland', '1984', 'ciaramella', 'poli', '2001', 'uchitomi', 'et', 'al', '.', '2003', 'katz', 'et', 'al', '.', '2004', 'ell', 'et', 'al', '.', '2005', 'boyd', 'et', 'al', '.', '2012', 'kim', 'et', 'al', '.', '2012', 'mitchell', 'et', 'al', '.', '2012', 'palmer', 'et', 'al', '.', '2012', 'pirl', 'et', 'al', '.', '2012', 'tada', 'et', 'al', '.', '2012', 'warmenhoven', 'et', 'al', '.', '2012', 'yu', 'et', 'al', '.', '2012', '.']",background,0.7744
"['trivers', '1971', 'argued', 'evolution', 'trait', 'benefiting', 'genetically', 'unrelated', 'individuals', 'possible', 'long', 'benefactor', 'selects', 'recipients', 'likely', 'provide', 'return', 'benefits', 'i.e.', 'good', 'reputation', 'reciprocator', 'costs', 'helping']",background,1.0
